,id,name,abilities,color,shape,habitat,capture_chance,height,weight,poke_type,sprite
961,962,bombirdier,"['big-pecks', 'keen-eye', 'rocky-payload']",white,,,0.1,15,429,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/962.png
962,963,finizen,"['water-veil', 'water-veil']",blue,,,0.78,13,602,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/963.png
963,964,palafin,"['zero-to-hero', 'zero-to-hero']",blue,,,0.18,13,602,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/964.png
964,965,varoom,"['overcoat', 'slow-start']",gray,,,0.75,10,350,steel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/965.png
965,966,revavroom,"['overcoat', 'filter']",gray,,,0.29,18,1200,steel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/966.png
966,967,cyclizar,"['shed-skin', 'regenerator']",green,,,0.75,16,630,dragon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/967.png
967,968,orthworm,"['earth-eater', 'sand-veil']",pink,,,0.1,25,3100,steel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/968.png
968,969,glimmet,"['toxic-debris', 'corrosion']",blue,,,0.27,7,80,rock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/969.png
969,970,glimmora,"['toxic-debris', 'corrosion']",blue,,,0.1,15,450,rock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/970.png
970,971,greavard,"['pickup', 'fluffy']",white,,,0.47,6,350,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/971.png
971,972,houndstone,"['sand-rush', 'fluffy']",white,,,0.24,20,150,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/972.png
972,973,flamigo,"['scrappy', 'tangled-feet', 'costar']",pink,,,0.39,16,370,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/973.png
973,974,cetoddle,"['thick-fat', 'snow-cloak', 'sheer-force']",white,,,0.59,12,450,ice,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/974.png
974,975,cetitan,"['thick-fat', 'slush-rush', 'sheer-force']",white,,,0.2,45,7000,ice,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/975.png
975,976,veluza,"['mold-breaker', 'sharpness']",gray,,,0.39,25,900,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/976.png
976,977,dondozo,"['unaware', 'oblivious', 'water-veil']",blue,,,0.1,120,2200,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/977.png
977,978,tatsugiri,"['commander', 'storm-drain']",pink,,,0.39,3,80,dragon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/978.png
978,979,annihilape,"['vital-spirit', 'inner-focus', 'defiant']",gray,,,0.18,12,560,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/979.png
979,980,clodsire,"['poison-point', 'water-absorb', 'unaware']",brown,,,0.35,18,2230,poison,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/980.png
980,981,farigiraf,"['cud-chew', 'armor-tail', 'sap-sipper']",brown,,,0.18,32,1600,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/981.png
981,982,dudunsparce,"['serene-grace', 'run-away', 'rattled']",yellow,,,0.18,36,392,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/982.png
982,983,kingambit,"['defiant', 'supreme-overlord', 'pressure']",black,,,0.1,20,1200,dark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/983.png
983,984,great-tusk,"['protosynthesis', 'protosynthesis']",purple,,,0.12,22,3200,ground,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/984.png
984,985,scream-tail,"['protosynthesis', 'protosynthesis']",pink,,,0.2,12,80,fairy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/985.png
985,986,brute-bonnet,"['protosynthesis', 'protosynthesis']",gray,,,0.2,12,210,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/986.png
986,987,flutter-mane,"['protosynthesis', 'protosynthesis']",gray,,,0.12,14,40,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/987.png
987,988,slither-wing,"['protosynthesis', 'protosynthesis']",red,,,0.12,32,920,bug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/988.png
988,989,sandy-shocks,"['protosynthesis', 'protosynthesis']",gray,,,0.12,23,600,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/989.png
989,990,iron-treads,"['quark-drive', 'quark-drive']",gray,,,0.12,9,2400,ground,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/990.png
990,991,iron-bundle,"['quark-drive', 'quark-drive']",red,,,0.2,6,110,ice,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/991.png
991,992,iron-hands,"['quark-drive', 'quark-drive']",gray,,,0.2,18,3807,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/992.png
992,993,iron-jugulis,"['quark-drive', 'quark-drive']",blue,,,0.12,13,1110,dark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/993.png
993,994,iron-moth,"['quark-drive', 'quark-drive']",yellow,,,0.12,12,360,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/994.png
994,995,iron-thorns,"['quark-drive', 'quark-drive']",green,,,0.12,16,3030,rock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/995.png
995,996,frigibax,"['thermal-exchange', 'ice-body']",gray,,,0.18,5,170,dragon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/996.png
996,997,arctibax,"['thermal-exchange', 'ice-body']",gray,,,0.1,8,300,dragon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/997.png
997,998,baxcalibur,"['thermal-exchange', 'ice-body']",gray,,,0.04,21,2100,dragon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/998.png
998,999,gimmighoul,"['rattled', 'rattled']",brown,,,0.18,3,50,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/999.png
999,1000,gholdengo,"['good-as-gold', 'good-as-gold']",yellow,,,0.18,12,300,steel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1000.png
1000,1001,wo-chien,"['tablets-of-ruin', 'tablets-of-ruin']",brown,,,0.02,15,742,dark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1001.png
1001,1002,chien-pao,"['sword-of-ruin', 'sword-of-ruin']",white,,,0.02,19,1522,dark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1002.png
1002,1003,ting-lu,"['vessel-of-ruin', 'vessel-of-ruin']",brown,,,0.02,27,6997,dark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1003.png
1003,1004,chi-yu,"['beads-of-ruin', 'beads-of-ruin']",red,,,0.02,4,49,dark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1004.png
1004,1005,roaring-moon,"['protosynthesis', 'protosynthesis']",green,,,0.04,20,3800,dragon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1005.png
1005,1006,iron-valiant,"['quark-drive', 'quark-drive']",white,,,0.04,14,350,fairy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1006.png
1006,1007,koraidon,"['orichalcum-pulse', 'orichalcum-pulse']",red,,,0.01,25,3030,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1007.png
1007,1008,miraidon,"['hadron-engine', 'hadron-engine']",blue,,,0.01,35,2400,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1008.png
1008,1009,walking-wake,"['protosynthesis', 'protosynthesis']",blue,,,0.02,35,2800,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1009.png
1009,1010,iron-leaves,"['quark-drive', 'quark-drive']",green,,,0.02,15,1250,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1010.png
1010,1011,dipplin,"['supersweet-syrup', 'gluttony', 'sticky-hold']",green,,,0.18,4,97,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1011.png
1011,1012,poltchageist,"['hospitality', 'heatproof']",green,,,0.47,1,11,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1012.png
1012,1013,sinistcha,"['hospitality', 'heatproof']",green,,,0.24,2,22,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1013.png
1013,1014,okidogi,"['toxic-chain', 'guard-dog']",black,,,0.01,18,922,poison,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1014.png
1014,1015,munkidori,"['toxic-chain', 'frisk']",black,,,0.01,10,122,poison,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1015.png
1015,1016,fezandipiti,"['toxic-chain', 'technician']",black,,,0.01,14,301,poison,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1016.png
1016,1017,ogerpon,['defiant'],green,,,0.02,12,398,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1017.png
1017,1018,archaludon,"['stamina', 'sturdy', 'stalwart']",white,,,0.04,20,600,steel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1018.png
1018,1019,hydrapple,"['supersweet-syrup', 'regenerator', 'sticky-hold']",green,,,0.04,18,930,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1019.png
1019,1020,gouging-fire,['protosynthesis'],brown,,,0.04,35,5900,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1020.png
1020,1021,raging-bolt,['protosynthesis'],yellow,,,0.04,52,4800,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1021.png
1021,1022,iron-boulder,['quark-drive'],gray,,,0.04,15,1625,rock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1022.png
1022,1023,iron-crown,['quark-drive'],blue,,,0.04,16,1560,steel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1023.png
1023,1024,terapagos,['tera-shift'],blue,,,1.0,2,65,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1024.png
1024,1025,pecharunt,['poison-puppeteer'],purple,,,0.01,3,3,poison,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1025.png
